Year,Country/area,Sector,Technology,Sub Technology,Number of Patents
2009,Spain,Transport,Enabling Technologies,Energy Efficiency,60
2009,Spain,Transport,Enabling Technologies,Smart Grids,5
2009,Spain,Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),10
2009,Spain,Waste,Solar Energy,PV - Thermal Hybrid,15
2009,Spain,Waste,Wind Energy,Wind Energy,1
2009,Sweden,Building,Enabling Technologies,Energy Efficiency,1
2009,Sweden,Building,Enabling Technologies,Smart Grids,1
2009,Sweden,Building,Geothermal Energy,Heat pumps,1
2009,Sweden,Building,Solar Energy,PV - Thermal Hybrid,2
2009,Sweden,Building,Solar Energy,Solar Thermal,5
2009,Sweden,Building,Wind Energy,Wind Energy,1
2009,Sweden,Power,Bioenergy,Biofuels,4
2009,Sweden,Power,Bioenergy,Fuel from waste,6
2009,Sweden,Power,Enabling Technologies,Batteries,4
2009,Sweden,Power,Enabling Technologies,Energy Storage - General,3
2009,Sweden,Power,Enabling Technologies,Others,1
2009,Sweden,Power,Enabling Technologies,Thermal energy storage,3
2009,Sweden,Power,Geothermal Energy,Geothermal Energy,2
2009,Sweden,Power,Hydropower,Hydropower,2
2009,Sweden,Power,Ocean Energy,Ocean Energy,2
2009,Sweden,Power,Solar Energy,PV,5
2009,Sweden,Power,Solar Energy,PV - Thermal Hybrid,1
2009,Sweden,Power,Solar Energy,Solar Thermal,10
2009,Sweden,Power,Wind Energy,Wind Energy,43
2009,Sweden,Transport,Bioenergy,Biofuels,5
2009,Sweden,Transport,Enabling Technologies,Electromobility - Charging Stations,12
2009,Sweden,Transport,Enabling Technologies,Electromobility - Electric Energy Management,2
2009,Sweden,Transport,Enabling Technologies,Electromobility - Energy Storage,15
2009,Sweden,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,3
2009,Sweden,Transport,Enabling Technologies,Electromobility - Machine related technology ,16
2009,Sweden,Transport,Enabling Technologies,Energy Efficiency,1
2009,Switzerland,Building,Enabling Technologies,Energy Efficiency,1
2009,Switzerland,Building,Enabling Technologies,Fuel Cells,1
2009,Switzerland,Building,Enabling Technologies,Smart Grids,2
2009,Switzerland,Building,Solar Energy,PV,3
2009,Switzerland,Building,Solar Energy,PV - Thermal Hybrid,5
2009,Switzerland,Building,Solar Energy,Solar Thermal,7
2009,Switzerland,Building,Wind Energy,Wind Energy,3
2009,Switzerland,CCUS,Enabling Technologies,CCUS,2
2009,Switzerland,Power,Bioenergy,Biofuels,1
2009,Switzerland,Power,Bioenergy,Fuel from waste,2
2009,Switzerland,Power,Enabling Technologies,Batteries,6
2009,Switzerland,Power,Enabling Technologies,Energy Storage - General,3
2009,Switzerland,Power,Enabling Technologies,Fuel Cells,3
2009,Switzerland,Power,Enabling Technologies,Thermal energy storage,3
2009,Switzerland,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),1
2009,Switzerland,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",2
2009,Switzerland,Power,Geothermal Energy,Geothermal Energy,1
2009,Switzerland,Power,Hydropower,Hydropower,7
2009,Switzerland,Power,Solar Energy,PV,22
2009,Switzerland,Power,Solar Energy,PV - Thermal Hybrid,3
2009,Switzerland,Power,Solar Energy,Solar Thermal,19
2009,Switzerland,Power,Wind Energy,Wind Energy,8
2009,Switzerland,Transport,Enabling Technologies,Electromobility - Charging Stations,6
2009,Switzerland,Transport,Enabling Technologies,Electromobility - Electric Energy Management,1
2009,Switzerland,Transport,Enabling Technologies,Electromobility - Energy Storage,5
2009,Switzerland,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,2
2009,Switzerland,Transport,Enabling Technologies,Electromobility - Machine related technology ,1
2009,Switzerland,Transport,Enabling Technologies,Energy Efficiency,7
2009,Switzerland,Transport,Enabling Technologies,Smart Grids,3
2009,Switzerland,Waste,Solar Energy,PV - Thermal Hybrid,1
2009,Tunisia,Building,Solar Energy,PV,4
2009,Tunisia,Building,Solar Energy,Solar Thermal,3
2009,Tunisia,Building,Wind Energy,Wind Energy,1
2009,Tunisia,CCUS,Enabling Technologies,CCUS,1
2009,Tunisia,Industry,Enabling Technologies,Energy Storage - General,1
2009,Tunisia,Power,Bioenergy,Biofuels,2
2009,Tunisia,Power,Bioenergy,Fuel from waste,1
2009,Tunisia,Power,Enabling Technologies,Energy Storage - General,3
2009,Tunisia,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),2
2009,Tunisia,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",1
2009,Tunisia,Power,Hydropower,Hydropower,4
2009,Tunisia,Power,Ocean Energy,Ocean Energy,4
2009,Tunisia,Power,Solar Energy,PV,6
2009,Tunisia,Power,Solar Energy,Solar Thermal,19
2009,Tunisia,Power,Wind Energy,Wind Energy,11
2009,Tunisia,Waste,Solar Energy,PV - Thermal Hybrid,2
2009,Turkey,Building,Enabling Technologies,Energy Efficiency,1
2009,Turkey,Building,Enabling Technologies,Smart Grids,1
2009,Turkey,Building,Solar Energy,PV - Thermal Hybrid,1
2009,Turkey,Building,Solar Energy,Solar Thermal,1
2009,Turkey,Industry,Enabling Technologies,Cross-cutting,1
2009,Turkey,Industry,Enabling Technologies,Energy Efficiency,1
2009,Turkey,Power,Bioenergy,Biofuels,4
2009,Turkey,Power,Bioenergy,Fuel from waste,6
2009,Turkey,Power,Enabling Technologies,Batteries,2
2009,Turkey,Power,Enabling Technologies,Fuel Cells,2
2009,Turkey,Power,Enabling Technologies,Thermal energy storage,1
2009,Turkey,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),1
2009,Turkey,Power,Geothermal Energy,Geothermal Energy,1
2009,Turkey,Power,Hydropower,Hydropower,11
2009,Turkey,Power,Ocean Energy,Ocean Energy,6
2009,Turkey,Power,Solar Energy,PV,5
2009,Turkey,Power,Solar Energy,Solar Thermal,28
2009,Turkey,Power,Wind Energy,Wind Energy,13
2009,Turkey,Transport,Enabling Technologies,Electromobility - Energy Storage,3
2009,Turkey,Transport,Enabling Technologies,Electromobility - Machine related technology ,1
2009,Turkey,Transport,Enabling Technologies,Energy Efficiency,1
2009,Turkey,Waste,Solar Energy,PV - Thermal Hybrid,1
2009,Ukraine,Building,Enabling Technologies,Energy Efficiency,1
2009,Ukraine,Building,Solar Energy,Solar Thermal,1
2009,Ukraine,Building,Wind Energy,Wind Energy,6
2009,Ukraine,CCUS,Enabling Technologies,CCUS,5
2009,Ukraine,Industry,Enabling Technologies,CCUS,6
2009,Ukraine,Industry,Enabling Technologies,Cross-cutting,2
2009,Ukraine,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),9
2009,Ukraine,Power,Bioenergy,Biofuels,45
2009,Ukraine,Power,Bioenergy,Fuel from waste,38
2009,Ukraine,Power,Enabling Technologies,Batteries,3
2009,Ukraine,Power,Enabling Technologies,Energy Storage - General,1
2009,Ukraine,Power,Enabling Technologies,Fuel Cells,1
2009,Ukraine,Power,Enabling Technologies,Thermal energy storage,1
2009,Ukraine,Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",3
2009,Ukraine,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),1
2009,Ukraine,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",1
2009,Ukraine,Power,Geothermal Energy,Geothermal Energy,1
2009,Ukraine,Power,Hydropower,Hydropower,25
2009,Ukraine,Power,Ocean Energy,Ocean Energy,2
2009,Ukraine,Power,Solar Energy,PV,4
2009,Ukraine,Power,Solar Energy,PV - Thermal Hybrid,1
2009,Ukraine,Power,Solar Energy,Solar Thermal,31
2009,Ukraine,Power,Wind Energy,Wind Energy,75
2009,Ukraine,Transport,Bioenergy,Biofuels,4
2009,Ukraine,Transport,Enabling Technologies,Electromobility - Charging Stations,2
2009,Ukraine,Transport,Enabling Technologies,Electromobility - Energy Storage,1
2009,Ukraine,Transport,Enabling Technologies,Electromobility - Machine related technology ,1
2009,Ukraine,Transport,Enabling Technologies,Energy Efficiency,7
2009,Ukraine,Waste,Solar Energy,PV - Thermal Hybrid,2
2009,United States of America,Building,Enabling Technologies,Energy Efficiency,457
2009,United States of America,Building,Enabling Technologies,Fuel Cells,74
2009,United States of America,Building,Enabling Technologies,Smart Grids,472
2009,United States of America,Building,Geothermal Energy,Heat pumps,27
2009,United States of America,Building,Hydropower,Hydropower,29
2009,United States of America,Building,Solar Energy,PV,258
2009,United States of America,Building,Solar Energy,PV - Thermal Hybrid,112
2009,United States of America,Building,Solar Energy,Solar Thermal,260
2009,United States of America,Building,Wind Energy,Wind Energy,156
2009,United States of America,CCUS,Enabling Technologies,CCUS,322
2009,United States of America,Industry,Bioenergy,Fuel from waste,4
2009,United States of America,Industry,Enabling Technologies,CCUS,14
2009,United States of America,Industry,Enabling Technologies,Cross-cutting,65
2009,United States of America,Industry,Enabling Technologies,Energy Efficiency,76
2009,United States of America,Industry,Enabling Technologies,Energy Storage - General,21
2009,United States of America,Industry,Enabling Technologies,Fuel Cells,7
2009,United States of America,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),27
2009,United States of America,Power,Bioenergy,Biofuels,719
2009,United States of America,Power,Bioenergy,Fuel from waste,326
2009,United States of America,Power,Enabling Technologies,Batteries,2452
2009,United States of America,Power,Enabling Technologies,Energy Storage - General,200
2009,United States of America,Power,Enabling Technologies,Fuel Cells,1604
2009,United States of America,Power,Enabling Technologies,Others,20
2009,United States of America,Power,Enabling Technologies,Thermal energy storage,108
2009,United States of America,Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",213
2009,United States of America,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),194
2009,United States of America,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),267
2009,United States of America,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",94
2009,United States of America,Power,Geothermal Energy,Geothermal Energy,86
2009,United States of America,Power,Hydropower,Hydropower,223
2009,United States of America,Power,Ocean Energy,Ocean Energy,267
2009,United States of America,Power,Solar Energy,PV,3397
2009,United States of America,Power,Solar Energy,PV - Thermal Hybrid,53
2009,United States of America,Power,Solar Energy,Solar Thermal,914
2009,United States of America,Power,Wind Energy,Wind Energy,1578
2009,United States of America,Transport,Bioenergy,Biofuels,240
2009,United States of America,Transport,Enabling Technologies,Electromobility - Charging Stations,1038
2009,United States of America,Transport,Enabling Technologies,Electromobility - Electric Energy Management,467
2009,United States of America,Transport,Enabling Technologies,Electromobility - Energy Storage,1232
2009,United States of America,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,252
2009,United States of America,Transport,Enabling Technologies,Electromobility - Machine related technology ,900
2009,United States of America,Transport,Enabling Technologies,Energy Efficiency,728
2009,United States of America,Transport,Enabling Technologies,Smart Grids,106
2009,United States of America,Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),211
2009,United States of America,Waste,Solar Energy,PV - Thermal Hybrid,132
2009,United States of America,Waste,Wind Energy,Wind Energy,14
2009,Uruguay,Building,Wind Energy,Wind Energy,1
2009,Uruguay,Power,Bioenergy,Biofuels,1
2009,Uruguay,Power,Bioenergy,Fuel from waste,1
2009,Uruguay,Power,Wind Energy,Wind Energy,5
2009,Uruguay,Waste,Solar Energy,PV - Thermal Hybrid,1
2009,United Kingdom,Building,Enabling Technologies,Energy Efficiency,24
2009,United Kingdom,Building,Enabling Technologies,Fuel Cells,4
2009,United Kingdom,Building,Enabling Technologies,Smart Grids,49
2009,United Kingdom,Building,Geothermal Energy,Heat pumps,4
2009,United Kingdom,Building,Hydropower,Hydropower,4
2009,United Kingdom,Building,Solar Energy,PV,15
2009,United Kingdom,Building,Solar Energy,PV - Thermal Hybrid,32
2009,United Kingdom,Building,Solar Energy,Solar Thermal,41
2009,United Kingdom,Building,Wind Energy,Wind Energy,30
2009,United Kingdom,CCUS,Enabling Technologies,CCUS,22
2009,United Kingdom,Industry,Enabling Technologies,Cross-cutting,6
2009,United Kingdom,Industry,Enabling Technologies,Energy Efficiency,3
2009,United Kingdom,Power,Bioenergy,Biofuels,30
2009,United Kingdom,Power,Bioenergy,Fuel from waste,16
2009,United Kingdom,Power,Enabling Technologies,Batteries,48
2009,United Kingdom,Power,Enabling Technologies,Energy Storage - General,32
2009,United Kingdom,Power,Enabling Technologies,Fuel Cells,52
2009,United Kingdom,Power,Enabling Technologies,Others,2
2009,United Kingdom,Power,Enabling Technologies,Thermal energy storage,25
2009,United Kingdom,Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",5
2009,United Kingdom,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),9
2009,United Kingdom,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),17
2009,United Kingdom,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",13
2009,United Kingdom,Power,Geothermal Energy,Geothermal Energy,5
2009,United Kingdom,Power,Hydropower,Hydropower,44
2009,United Kingdom,Power,Ocean Energy,Ocean Energy,96
2009,United Kingdom,Power,Solar Energy,PV,116
2009,United Kingdom,Power,Solar Energy,PV - Thermal Hybrid,7
2009,United Kingdom,Power,Solar Energy,Solar Thermal,61
2009,United Kingdom,Power,Wind Energy,Wind Energy,194
2009,United Kingdom,Transport,Bioenergy,Biofuels,22
2009,United Kingdom,Transport,Enabling Technologies,Electromobility - Charging Stations,53
2009,United Kingdom,Transport,Enabling Technologies,Electromobility - Electric Energy Management,27
2009,United Kingdom,Transport,Enabling Technologies,Electromobility - Energy Storage,45
2009,United Kingdom,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,11
2009,United Kingdom,Transport,Enabling Technologies,Electromobility - Machine related technology ,40
2009,United Kingdom,Transport,Enabling Technologies,Energy Efficiency,113
2009,United Kingdom,Transport,Enabling Technologies,Smart Grids,7
2009,United Kingdom,Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),7
2009,United Kingdom,Waste,Solar Energy,PV - Thermal Hybrid,10
2009,United Kingdom,Waste,Wind Energy,Wind Energy,3
2009,"China, Hong Kong SAR",Building,Enabling Technologies,Energy Efficiency,6
2009,"China, Hong Kong SAR",Building,Enabling Technologies,Fuel Cells,2
2009,"China, Hong Kong SAR",Building,Enabling Technologies,Smart Grids,2
2009,"China, Hong Kong SAR",Building,Solar Energy,PV,3
2009,"China, Hong Kong SAR",Building,Solar Energy,PV - Thermal Hybrid,3
2009,"China, Hong Kong SAR",Building,Solar Energy,Solar Thermal,4
2009,"China, Hong Kong SAR",Building,Wind Energy,Wind Energy,3
2009,"China, Hong Kong SAR",Industry,Enabling Technologies,Cross-cutting,1
2009,"China, Hong Kong SAR",Industry,Enabling Technologies,Energy Efficiency,1
2009,"China, Hong Kong SAR",Industry,Enabling Technologies,Energy Storage - General,1
2009,"China, Hong Kong SAR",Power,Bioenergy,Biofuels,4
2009,"China, Hong Kong SAR",Power,Bioenergy,Fuel from waste,3
2009,"China, Hong Kong SAR",Power,Enabling Technologies,Batteries,42
2009,"China, Hong Kong SAR",Power,Enabling Technologies,Energy Storage - General,2
2009,"China, Hong Kong SAR",Power,Enabling Technologies,Fuel Cells,14
2009,"China, Hong Kong SAR",Power,Enabling Technologies,Thermal energy storage,3
2009,"China, Hong Kong SAR",Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",2
2009,"China, Hong Kong SAR",Power,Enabling Technologies,Hydrogen (storage and distribution and applications),2
2009,"China, Hong Kong SAR",Power,Enabling Technologies,Green hydrogen (water eloctrolysis),4
2009,"China, Hong Kong SAR",Power,Geothermal Energy,Geothermal Energy,1
2009,"China, Hong Kong SAR",Power,Hydropower,Hydropower,2
2009,"China, Hong Kong SAR",Power,Ocean Energy,Ocean Energy,5
2009,"China, Hong Kong SAR",Power,Solar Energy,PV,26
2009,"China, Hong Kong SAR",Power,Solar Energy,Solar Thermal,9
2009,"China, Hong Kong SAR",Power,Wind Energy,Wind Energy,16
2009,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Charging Stations,10
2009,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Electric Energy Management,4
